Date,axe,mois,jour_sem,semaine,nb_arrets_total,duree_totale_h,duree_max_h,taux_disponibilite,ratio_arret_anomalie,roll_3j_nb_arrets,roll_7j_nb_arrets,roll_3j_duree,roll_7j_duree,roll_7j_nb_anomalie,pente_arrets_3j,duree_depuis_last_arret,duree_depuis_last_anomalie,cumul_arrets_7j,heure_sin,heure_cos,mois_sin,mois_cos,est_weekend,axe_encoded,nb_arrets_anomalie,duree_anomalie_h,nb_epuisement,nb_rupture,nb_defaut_elec,nb_defaut_mec,gravite_max,nb_arrets_critiques,label
2025-01-20,1,1,0,4,5.0,4.166666666666671,1.416666666666667,0.8263888888888887,0.4,4.666666666666667,5.857142857142857,10.444444444444448,12.833333333333334,11.0,1.0000000000000009,0.0,0.0,41.0,-0.9832549075639545,-0.18223552549214778,0.49999999999999994,0.8660254037844387,0,1,2.0,2.2500000000000027,2.0,0.0,0.0,0.0,2.0,1.0,1
2025-01-21,1,1,1,4,11.0,7.416666666666664,1.583333333333333,0.6909722222222223,0.2727272727272727,7.333333333333333,6.285714285714286,5.861111111111113,11.523809523809524,12.0,2.5000000000000018,0.0,0.0,44.0,0.11083819990101117,-0.9938384644612541,0.49999999999999994,0.8660254037844387,0,1,3.0,3.166666666666667,3.0,0.0,0.0,0.0,2.0,1.0,1
2025-01-22,1,1,2,4,7.0,12.333333333333336,7.0,0.48611111111111105,0.42857142857142855,7.666666666666667,6.714285714285714,7.972222222222225,10.202380952380953,13.0,1.000000000000001,0.0,0.0,47.0,-0.3740285774268276,-0.927417178656975,0.49999999999999994,0.8660254037844387,0,1,3.0,10.583333333333336,3.0,0.0,0.0,0.0,2.0,2.0,1
2025-01-23,1,1,3,4,10.0,14.75,8.583333333333332,0.38541666666666663,0.3,9.333333333333334,7.285714285714286,11.5,11.630952380952381,14.0,-0.4999999999999985,0.0,0.0,51.0,0.1714992488957742,-0.9851842505989351,0.49999999999999994,0.8660254037844387,0,1,3.0,11.25,3.0,0.0,0.0,0.0,2.0,2.0,1
2025-01-24,1,1,4,4,9.0,12.166666666666666,5.999999999999998,0.4930555555555556,0.2222222222222222,8.666666666666666,7.285714285714286,13.083333333333336,11.142857142857144,15.0,1.000000000000002,0.0,0.0,51.0,-0.47886211220174313,-0.8778901283746646,0.49999999999999994,0.8660254037844387,0,1,2.0,6.249999999999998,2.0,0.0,0.0,0.0,2.0,1.0,1
2025-01-25,1,1,5,4,7.0,19.166666666666668,11.0,0.20138888888888884,0.14285714285714285,8.666666666666666,7.857142857142857,15.361111111111112,10.857142857142858,15.0,-1.5000000000000004,0.0,0.0,55.0,0.37980216060817057,-0.9250677374102749,0.49999999999999994,0.8660254037844387,1,1,1.0,0.8333333333333317,0.0,0.0,1.0,0.0,3.0,0.0,1
2025-01-26,1,1,6,4,6.0,10.083333333333332,4.5,0.5798611111111112,0.3333333333333333,7.333333333333333,7.857142857142857,13.805555555555557,11.440476190476192,16.0,-1.499999999999999,0.0,0.0,55.0,-0.9433675007898249,-0.3317495417533529,0.49999999999999994,0.8660254037844387,1,1,2.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1
2025-01-27,1,1,0,5,6.0,23.25,12.5,0.03125,0.5,6.333333333333333,8.0,17.5,14.166666666666668,17.0,-0.4999999999999993,0.0,0.0,56.0,0.5765511589803017,-0.8170610510105538,0.49999999999999994,0.8660254037844387,0,1,3.0,6.499999999999999,2.0,0.0,1.0,0.0,3.0,3.0,1
2025-01-28,1,1,1,5,3.0,10.0,8.999999999999998,0.5833333333333333,0.3333333333333333,5.0,6.857142857142857,14.444444444444443,14.535714285714286,15.0,-1.4999999999999996,0.0,0.0,48.0,-0.38268343236508967,-0.9238795325112868,0.49999999999999994,0.8660254037844387,0,1,1.0,8.999999999999998,0.0,0.0,1.0,0.0,3.0,1.0,1
2025-02-07,1,2,4,6,2.0,0.9166666666666687,0.5833333333333339,0.9618055555555555,0.5,3.6666666666666665,4.714285714285714,2.2777777777777795,6.0357142857142865,1.0,-2.0000000000000004,0.0,0.0,33.0,-0.9433675007898257,0.3317495417533509,0.8660254037844386,0.5000000000000001,0,1,1.0,0.5833333333333339,1.0,0.0,0.0,0.0,2.0,0.0,1
2025-02-11,1,2,1,7,6.0,11.083333333333334,3.333333333333334,0.5381944444444444,0.16666666666666666,6.333333333333333,4.857142857142857,6.805555555555557,5.309523809523811,3.0,-1.4999999999999991,0.0,0.0,34.0,0.1557161565080941,-0.9878018417690598,0.8660254037844386,0.5000000000000001,0,1,1.0,3.333333333333334,1.0,0.0,0.0,0.0,2.0,1.0,1
