nb_arrets_total,duree_totale_h,duree_max_h,taux_disponibilite,ratio_arret_anomalie,roll_3j_nb_arrets,roll_7j_nb_arrets,roll_3j_duree,roll_7j_duree,roll_7j_nb_anomalie,pente_arrets_3j,duree_depuis_last_arret,duree_depuis_last_anomalie,cumul_arrets_7j,heure_sin,heure_cos,mois_sin,mois_cos,est_weekend,axe_encoded,label
-0.016552398281264532,-0.044428896113937036,-0.05049563107994453,-0.054857277418588854,-0.14478184920955384,-0.007096277238929954,-0.0007961206101593138,-0.022849053947007404,-0.004053008659620278,-0.014329249379183595,-0.0009706184971972431,-0.012510562561824676,-0.10569070132023022,-0.001377121529351797,0.0007321150501754084,-0.013013974840347652,-0.007826754083121851,-0.0005627321658565332,0.00020614940144632473,0.0010611741356595413,0
-0.016521795683370255,-0.044802382096819554,-0.050193241379731815,-0.05477213089041897,-0.1447020338176665,-0.007024796916342927,-0.0013915114339949674,-0.022767538527757456,-0.0041910171924602925,-0.014453432042227758,-0.0006269959970827157,-0.012512758123229065,-0.10547827864905017,-0.0014430425288031916,0.0007344274151215298,-0.013001429432191762,-0.007850519300524007,-0.0005998858212485531,0.00019451344670302526,0.0012110606222573476,0
0.013027317245414522,0.01811543591748271,0.0026959713943796146,0.023494172239150273,0.08850951481944266,-0.01174237099620603,0.0017009914424665365,-0.024077134997298136,0.0012901020617225823,0.016982583031999482,0.0035314840980606227,0.0056902840567050455,0.1357936430879848,0.00572289519473143,0.007567795217336957,-0.004888691033876047,-0.038226314207157,0.0016534286605458669,0.0013770189544713995,0.003354092375201862,1
0.010906788234728688,-0.010544791543369165,-0.011265585337162529,-0.004765683818256658,0.07963320559717181,0.00856729442676894,0.00881959705492519,-0.003123540796332461,0.016635936542942816,0.01660952475904669,0.0009509436230233637,0.0054948610655042585,0.13029477597564945,0.008552151019171497,0.008088291721328019,-0.0026941707708288847,-0.03630744073623831,0.0028749760430460867,0.0027801757181339488,0.0028723508657616612,1
-0.0009750800553080194,0.006192376682149922,0.004532120027849708,0.009518782046016045,0.2111353679761798,-0.0033928951923993004,0.0021169214610525515,-0.0031411036512433753,0.0020354016716215427,0.013730151209763454,0.005125823614476589,0.006287223635551432,0.13930987683452975,0.002901867333644055,0.006158512206835847,-0.004990179389333721,-0.05864492172067488,0.0017239666698752076,-0.0123332591113635,0.003665678226920501,1
0.014496144876323953,-0.04813950868678603,-0.04428736605015564,-0.06900312368689725,0.18162324443957306,-0.0018858875844370371,0.005403867118663336,0.0005579943505016402,0.01552254938712343,0.018809801449240996,-0.0027750471508135198,0.008664258005104878,0.13552055478601122,0.0022179788203320937,-0.02422734231752942,0.001531335031729547,-0.04795889737102126,-0.00013113790194414367,-0.008988784233300892,-0.004087746155209636,1
0.004543675296678557,-0.023647799508892318,-0.045444369187770034,-0.03651537656416754,0.23797021595954157,-0.002340856173634199,-0.005206172156396876,-0.0009794384350851019,0.0016878592257628508,0.021073819584590384,-0.0065129769960493595,0.00688269163274147,0.1395219981694287,-0.00032765857396903353,0.0031765811566671826,-0.0006570450971738101,-0.05632176093432396,0.001605773760503249,0.0016395960135830421,0.0011871062344015776,1
0.004789531021421287,0.027355402277758966,0.003706834496445143,0.03204240638366517,0.1843176018715903,0.003728899791999603,1.0736059925684403e-05,-0.009402716764810316,-0.005570345837926379,0.010407151877053553,0.004634649158605475,0.0057729106245609845,0.1372795029233734,-0.007210086714170456,-0.016478290374428564,0.0008677585604484141,-0.033153806008989053,-0.001279704547146822,0.001477709652961563,0.006014052360976162,1
0.0037450133885997467,0.01961843474877212,0.011335782124798223,0.026158598176265445,-0.3200423981366231,0.0006671634296050357,0.0007526088162831399,0.0030040931607268474,-0.001719362167750403,0.013340874727543759,-0.00028760302071808647,0.002847820235862863,-0.23521396539867262,0.0001951754130017438,0.0020115460376323602,0.0007970628290190474,-0.011688700688905635,0.00015637884373759123,0.0002602255321616392,0.001909070253443588,0
-0.0054773429327163335,0.042847985122136466,0.01739705854861767,0.06340739333970814,0.006287293743975828,-0.004711424123255972,0.003462747973555203,0.01360379348991644,0.0016744400071470704,-0.003475635856639424,0.0007238051873507024,0.005083743371823165,0.13063981729351984,0.0037486993328694164,0.006442513999429963,0.008952261500116862,-0.02303115485374634,0.0007224970417995718,0.0010465388693013285,0.007253120797918569,1
-0.0007582194230669919,0.03447257246188851,0.011627456198204425,0.0406793873026136,0.022903611844853254,-0.004574208862674395,0.0019431850563858667,0.014049538669271623,-9.544078607803245e-05,-0.011092536259392227,0.0029688467047588704,0.005021365194656778,0.13048484555299503,0.003364496080813129,0.0087255367981042,0.0016796158493494146,-0.01249114126417216,0.0004987604297407002,0.0007461220448737869,0.01561227079946423,1
-0.01901532300200032,-0.05136192987335555,-0.05778653748823356,-0.06290191560451898,-0.16302507005523628,0.0024217905924765726,-0.0008199176275584269,-0.0006754086614190615,-0.0023489030086729875,0.008920835735247188,-0.0035018435842233357,-0.012444833437549702,-0.12089349059772032,0.0010560245047168831,0.0012813851365541967,-0.014654313835555233,-0.005944756952726798,0.0009173283326455842,-0.0014237464902748787,0.002007837568566354,0
-0.018321122150098432,-0.05086488921953883,-0.05686544165955321,-0.06255244877316715,-0.15769863537678044,-0.002504436198228786,-0.0011220770154494763,-0.008391791345181284,-0.001844604202008448,0.006984524308283745,-0.0034266373137042463,-0.01172598197357963,-0.11493295450791806,3.996913644648804e-05,0.0014530624861661652,-0.012909122283196498,-0.0057301253596105705,0.0009196060022355951,-0.0017273871370409952,0.0010277042330857627,0
0.005700886051672139,0.027893344839089562,0.021795548724189213,0.04286791256690175,0.19614666885843507,-0.020832105050365105,-0.0019635999782451766,-0.02041008638130422,-0.002452150793353722,0.015364690964975648,0.004361644374584963,0.006079193715874074,0.1449057171734564,0.0004929338974447009,0.005546412547037092,-0.0041752636462799655,-0.01472525391673595,0.0033857311773714703,0.0009902350845921357,-0.000270683656890434,1
-0.01771965075312767,-0.04914465523401207,-0.05668732904761168,-0.06258167534366371,-0.1550390322307518,-0.008353559215581547,0.0010733704612834083,-0.006046358457798957,-0.0020219572396795713,0.001521518759170186,-0.0012476135081735268,-0.01181942437728409,-0.11536198550025625,-0.0009014086761868105,0.001120360551409871,-0.012284537884275984,-0.003655726016597102,0.0012757526352704886,0.00018557396733229613,0.002495548761696885,0
0.003953992945072482,-0.017755435985446905,0.002597883089767765,-0.018271065095021355,-0.2840282535663464,-0.003190959037791247,5.471609772780581e-05,-0.0035915789714189403,-0.0019657235912585876,0.0029978188114228904,-0.0028729920144123684,0.0025339173186240418,-0.17325422957093084,-0.001396592308724953,3.9057268409724814e-05,0.0022534870859208145,-0.010550238568138196,0.0010186096104937126,0.00018533468041435593,0.001049463452797761,0
-0.01911729146428388,-0.04504401093898872,-0.05284996130165287,-0.05831291985950762,-0.15367606001240636,-0.007990007955494916,0.000697778024462499,-0.022785061005347027,-0.000249922215272337,-3.371193354029486e-05,-0.0009275492171641784,-0.012059949879470008,-0.1117725125471106,-0.001651841997994661,0.0008429878135653667,-0.012348052930494636,-0.0006798224103799545,0.0010216835368729766,0.00020396786514278087,0.0015394700802271082,0
0.005148595116769195,-0.0016854313071720012,0.0013016456245308952,0.002774582722998909,-0.28148877833628877,0.002807838842699869,-0.002259090869853822,-0.003728858058765757,0.003694667564360395,-0.020219203953646014,0.0013839888882959154,0.0024106025861164735,-0.18298661812058514,-0.0005749627576046659,0.0028545772398999893,-0.0006227693535337791,-0.009874414039656294,0.00025329211375215517,-0.00030430182479506096,0.0009218495736408055,0
-0.018508105440555297,-0.04476777881745859,-0.05231719822693775,-0.05678857625466696,-0.15081119541977683,-0.006428816574359295,0.0004477649360485385,-0.013478427338699504,0.0006482106888258531,-0.015355034599716615,-0.00107334126810081,-0.013476457532169235,-0.11148981505425591,-0.0011713264821173657,0.0008564756717850354,-0.011683431426432134,-0.0015159980065212065,0.001129671697947407,-0.001729042029516589,0.002319633127839648,0
